year,country,iso3,currency_code,region,decade,gasoline_usd_per_liter,gasoline_usd_per_gallon,gasoline_real_2024usd,diesel_usd_per_liter,diesel_real_2024usd,lpg_usd_per_liter,gasoline_local_currency,gasoline_yoy_pct_change,diesel_yoy_pct_change,price_tier,tax_pct_of_pump_price,pretax_price_usd_ltr,subsidy_flag,subsidy_regime,is_oil_producer,crude_oil_usd_per_barrel,crude_oil_usd_per_liter,refinery_margin_usd_ltr,oil_price_shock_idx,us_cpi,inflation_deflator_2024
1966,Norway,NOR,NOK,Europe,1960s,0.1036,0.3922,1.004,0.1095,1.0612,0.0649,1.1189,3.91,3.89,Very Low (<$0.30),37.2,0.0651,0,none,1,2.88,0.0181,0.0855,1.0,32.4,9.6914
1967,Norway,NOR,NOK,Europe,1960s,0.1058,0.4005,0.9946,0.1133,1.0652,0.0655,1.1426,2.12,3.47,Very Low (<$0.30),37.2,0.0664,0,none,1,2.92,0.0184,0.0874,1.0,33.4,9.4012
1968,Norway,NOR,NOK,Europe,1960s,0.1089,0.4122,0.9826,0.1158,1.0449,0.0689,1.1761,2.93,2.21,Very Low (<$0.30),37.2,0.0684,0,none,1,2.94,0.0185,0.0904,1.0,34.8,9.023
1969,Norway,NOR,NOK,Europe,1960s,0.1119,0.4236,0.9574,0.1214,1.0387,0.0687,1.2085,2.75,4.84,Very Low (<$0.30),37.2,0.0703,0,none,1,3.09,0.0194,0.0925,1.0,36.7,8.5559
1970,Norway,NOR,NOK,Europe,1970s,0.1169,0.4425,0.946,0.123,0.9954,0.0732,1.2625,4.47,1.32,Very Low (<$0.30),49.6,0.0589,0,none,1,3.18,0.02,0.0969,1.0,38.8,8.0928
1971,Norway,NOR,NOK,Europe,1970s,0.1249,0.4728,0.9684,0.1335,1.035,0.0779,1.3489,6.84,8.54,Very Low (<$0.30),49.6,0.0629,0,none,1,3.6,0.0226,0.1023,1.0,40.5,7.7531
1972,Norway,NOR,NOK,Europe,1970s,0.1402,0.5307,1.0532,0.1499,1.126,0.0881,1.5142,12.25,12.28,Very Low (<$0.30),49.6,0.0707,0,none,1,3.6,0.0226,0.1176,1.0,41.8,7.512
1973,Norway,NOR,NOK,Europe,1970s,0.1616,0.6117,1.1428,0.1767,1.2496,0.0974,1.7453,15.26,17.88,Very Low (<$0.30),49.6,0.0814,0,none,1,4.75,0.0299,0.1317,1.2,44.4,7.0721
1974,Norway,NOR,NOK,Europe,1970s,0.1779,0.6734,1.1331,0.1931,1.2299,0.1076,1.9213,10.09,9.28,Very Low (<$0.30),49.6,0.0897,0,none,1,9.35,0.0588,0.1191,1.55,49.3,6.3692
1975,Norway,NOR,NOK,Europe,1970s,0.2006,0.7594,1.1708,0.2149,1.2542,0.1211,2.1665,12.76,11.29,Very Low (<$0.30),49.6,0.1011,0,none,1,10.72,0.0674,0.1332,1.0,53.8,5.8364
1976,Norway,NOR,NOK,Europe,1970s,0.2364,0.8949,1.3046,0.2569,1.4177,0.1418,2.5531,17.85,19.54,Very Low (<$0.30),49.6,0.1191,0,none,1,11.51,0.0724,0.164,1.0,56.9,5.5185
1977,Norway,NOR,NOK,Europe,1970s,0.2908,1.1008,1.5068,0.3122,1.6177,0.1757,3.1406,23.01,21.53,Very Low (<$0.30),49.6,0.1466,0,none,1,13.92,0.0876,0.2032,1.0,60.6,5.1815
1978,Norway,NOR,NOK,Europe,1970s,0.3367,1.2745,1.6215,0.3527,1.6986,0.2048,3.6364,15.78,12.97,Low ($0.30–$0.70),49.6,0.1697,0,none,1,14.02,0.0882,0.2485,1.0,65.2,4.816
1979,Norway,NOR,NOK,Europe,1970s,0.4083,1.5456,1.7659,0.435,1.8814,0.2524,4.4096,21.27,23.33,Low ($0.30–$0.70),49.6,0.2058,0,none,1,31.61,0.1988,0.2095,1.3,72.6,4.3251
1980,Norway,NOR,NOK,Europe,1980s,0.4833,1.8295,1.8417,0.5218,1.9884,0.2993,5.2196,18.37,19.95,Low ($0.30–$0.70),62.0,0.1837,0,none,1,36.83,0.2317,0.2516,1.25,82.4,3.8107
1981,Norway,NOR,NOK,Europe,1980s,0.5064,1.9169,1.7493,0.5326,1.8398,0.3191,5.4691,4.78,2.07,Low ($0.30–$0.70),62.1,0.1919,0,none,1,35.75,0.2249,0.2815,1.0,90.9,3.4543
1982,Norway,NOR,NOK,Europe,1980s,0.522,1.976,1.6985,0.566,1.8417,0.3235,5.6376,3.08,6.27,Low ($0.30–$0.70),62.2,0.1973,0,none,1,31.82,0.2001,0.3219,1.0,96.5,3.2539
1983,Norway,NOR,NOK,Europe,1980s,0.5546,2.0994,1.7484,0.5911,1.8635,0.3471,5.9897,6.25,4.43,Low ($0.30–$0.70),62.3,0.2091,0,none,1,29.55,0.1859,0.3687,1.0,99.6,3.1526
1984,Norway,NOR,NOK,Europe,1980s,0.5738,2.1721,1.7341,0.6025,1.8208,0.3701,6.197,3.46,1.93,Low ($0.30–$0.70),62.4,0.2157,0,none,1,28.78,0.181,0.3928,1.0,103.9,3.0221
1985,Norway,NOR,NOK,Europe,1980s,0.6001,2.2716,1.7512,0.6405,1.8691,0.3612,6.4811,4.58,6.31,Low ($0.30–$0.70),62.5,0.225,0,none,1,27.56,0.1733,0.4268,1.0,107.6,2.9182
1986,Norway,NOR,NOK,Europe,1980s,0.6077,2.3004,1.741,0.629,1.8021,0.3812,6.5632,1.27,-1.8,Low ($0.30–$0.70),62.6,0.2273,0,none,1,14.43,0.0908,0.5169,0.75,109.6,2.865
1987,Norway,NOR,NOK,Europe,1980s,0.6349,2.4034,1.7549,0.666,1.8409,0.3813,6.8569,4.48,5.88,Low ($0.30–$0.70),62.7,0.2368,0,none,1,18.44,0.116,0.5189,1.0,113.6,2.7641
1988,Norway,NOR,NOK,Europe,1980s,0.6679,2.5283,1.7728,0.6969,1.8498,0.4156,7.2133,5.2,4.64,Low ($0.30–$0.70),62.7,0.2491,0,none,1,14.92,0.0938,0.5741,1.0,118.3,2.6543
1989,Norway,NOR,NOK,Europe,1980s,0.6914,2.6172,1.7508,0.7384,1.8698,0.4331,7.4671,3.52,5.95,Low ($0.30–$0.70),62.8,0.2572,0,none,1,18.33,0.1153,0.5761,1.0,124.0,2.5323
1990,Norway,NOR,NOK,Europe,1990s,0.7563,2.8629,1.817,0.7894,1.8965,0.4696,8.168,9.39,6.91,Medium ($0.70–$1.10),62.9,0.2806,0,none,1,23.73,0.1493,0.607,1.0,130.7,2.4024
1991,Norway,NOR,NOK,Europe,1990s,0.76,2.8769,1.7521,0.7867,1.8137,0.4704,8.208,0.49,-0.34,Medium ($0.70–$1.10),63.0,0.2812,0,none,1,20.2,0.1271,0.6329,1.0,136.2,2.3054
1992,Norway,NOR,NOK,Europe,1990s,0.8033,3.0408,1.7978,0.8554,1.9144,0.4856,8.6756,5.7,8.73,Medium ($0.70–$1.10),63.1,0.2964,0,none,1,19.32,0.1215,0.6818,1.0,140.3,2.2381
1993,Norway,NOR,NOK,Europe,1990s,0.8618,3.2623,1.8727,0.907,1.9709,0.5369,9.3074,7.28,6.03,Medium ($0.70–$1.10),63.2,0.3171,0,none,1,16.97,0.1067,0.7551,1.0,144.5,2.173
1994,Norway,NOR,NOK,Europe,1990s,0.8818,3.338,1.8683,0.9245,1.9588,0.5342,9.5234,2.32,1.93,Medium ($0.70–$1.10),63.3,0.3236,0,none,1,15.82,0.0995,0.7823,1.0,148.2,2.1188
1995,Norway,NOR,NOK,Europe,1990s,0.9686,3.6665,1.9957,1.0175,2.0964,0.6017,10.4609,9.84,10.06,Medium ($0.70–$1.10),63.4,0.3545,0,none,1,17.02,0.1071,0.8615,1.0,152.4,2.0604
1996,Norway,NOR,NOK,Europe,1990s,0.9555,3.617,1.9122,1.0287,2.0587,0.5886,10.3194,-1.35,1.1,Medium ($0.70–$1.10),63.5,0.3488,0,none,1,22.12,0.1391,0.8164,1.0,156.9,2.0013
1997,Norway,NOR,NOK,Europe,1990s,0.9713,3.6768,1.9002,1.0322,2.0194,0.5685,10.49,1.65,0.34,Medium ($0.70–$1.10),63.6,0.3536,0,none,1,19.09,0.1201,0.8512,1.0,160.5,1.9564
1998,Norway,NOR,NOK,Europe,1990s,0.9645,3.651,1.858,1.0109,1.9474,0.6152,10.4166,-0.7,-2.06,Medium ($0.70–$1.10),63.7,0.3501,0,none,1,13.07,0.0822,0.8823,0.82,163.0,1.9264
1999,Norway,NOR,NOK,Europe,1990s,0.9665,3.6586,1.8216,1.0675,2.012,0.6074,10.4382,0.21,5.6,Medium ($0.70–$1.10),63.8,0.3499,0,none,1,17.97,0.113,0.8535,1.0,166.6,1.8848
2000,Norway,NOR,NOK,Europe,2000s,0.9283,3.514,1.6927,0.9912,1.8074,0.5691,10.0256,-3.95,-7.15,Medium ($0.70–$1.10),63.9,0.3351,0,none,1,30.38,0.1911,0.7372,1.0,172.2,1.8235
2001,Norway,NOR,NOK,Europe,2000s,1.0651,4.0318,1.8884,1.1615,2.0594,0.6685,11.5031,14.74,17.18,Medium ($0.70–$1.10),64.0,0.3834,0,none,1,25.93,0.1631,0.902,1.0,177.1,1.773
2002,Norway,NOR,NOK,Europe,2000s,1.1236,4.2533,1.9611,1.2098,2.1116,0.709,12.1349,5.49,4.16,High ($1.10–$1.60),64.0,0.4045,0,none,1,26.15,0.1645,0.9591,1.0,179.9,1.7454
2003,Norway,NOR,NOK,Europe,2000s,1.207,4.569,2.0598,1.3056,2.228,0.7395,13.0356,7.42,7.92,High ($1.10–$1.60),64.1,0.4333,0,none,1,31.07,0.1954,1.0116,1.0,184.0,1.7065
2004,Norway,NOR,NOK,Europe,2000s,1.3238,5.0111,2.2005,1.3848,2.3019,0.8327,14.297,9.68,6.07,High ($1.10–$1.60),64.2,0.4739,0,none,1,41.49,0.261,1.0628,1.0,188.9,1.6623
2005,Norway,NOR,NOK,Europe,2000s,1.4194,5.373,2.2821,1.4917,2.3983,0.8786,15.3295,7.22,7.72,High ($1.10–$1.60),64.3,0.5067,0,none,1,56.59,0.3559,1.0635,1.0,195.3,1.6078
2006,Norway,NOR,NOK,Europe,2000s,1.5708,5.9461,2.4466,1.6811,2.6184,0.9954,16.9646,10.67,12.7,High ($1.10–$1.60),64.4,0.5592,0,none,1,66.02,0.4153,1.1555,1.0,201.6,1.5575
2007,Norway,NOR,NOK,Europe,2000s,1.6263,6.1562,2.4634,1.7217,2.6079,1.0201,17.564,3.53,2.42,Very High (>$1.60),64.5,0.5773,0,none,1,72.34,0.455,1.1713,1.0,207.3,1.5147
2008,Norway,NOR,NOK,Europe,2000s,1.811,6.8554,2.6412,1.9219,2.803,1.1331,19.5588,11.36,11.63,Very High (>$1.60),64.6,0.6411,0,none,1,99.67,0.6269,1.1841,1.28,215.3,1.4584
2009,Norway,NOR,NOK,Europe,2000s,1.8104,6.8531,2.6502,1.9504,2.8551,1.1484,19.5523,-0.03,1.48,Very High (>$1.60),64.7,0.6391,0,none,1,61.74,0.3883,1.4221,0.78,214.5,1.4639
2010,Norway,NOR,NOK,Europe,2010s,1.806,6.8365,2.6001,1.8482,2.6609,1.1377,19.5048,-0.24,-5.24,Very High (>$1.60),64.8,0.6357,0,none,1,79.61,0.5007,1.3053,1.0,218.1,1.4397
2011,Norway,NOR,NOK,Europe,2010s,1.7749,6.7187,2.4781,1.872,2.6136,1.0852,19.1689,-1.72,1.29,Very High (>$1.60),64.9,0.623,0,none,1,111.26,0.6998,1.0751,1.0,224.9,1.3962
2012,Norway,NOR,NOK,Europe,2010s,1.6841,6.375,2.3032,1.8263,2.4976,1.0478,18.1883,-5.12,-2.44,Very High (>$1.60),65.0,0.5894,0,none,1,112.01,0.7045,0.9796,1.0,229.6,1.3676
2013,Norway,NOR,NOK,Europe,2010s,1.7395,6.5847,2.3442,1.831,2.4675,1.0766,18.7866,3.29,0.26,Very High (>$1.60),65.1,0.6071,0,none,1,108.66,0.6835,1.056,1.0,233.0,1.3476
2014,Norway,NOR,NOK,Europe,2010s,1.7011,6.4394,2.2566,1.8043,2.3935,1.0622,18.3719,-2.21,-1.46,Very High (>$1.60),65.2,0.592,0,none,1,98.97,0.6225,1.0786,1.0,236.7,1.3266
2015,Norway,NOR,NOK,Europe,2010s,1.6295,6.1683,2.1589,1.7371,2.3015,1.0243,17.5986,-4.21,-3.72,Very High (>$1.60),65.3,0.5654,0,none,1,52.39,0.3295,1.3,1.0,237.0,1.3249
2016,Norway,NOR,NOK,Europe,2010s,1.7149,6.4916,2.2437,1.8265,2.3897,1.0626,18.5209,5.24,5.15,Very High (>$1.60),65.3,0.5951,0,none,1,43.74,0.2751,1.4398,1.0,240.0,1.3083
2017,Norway,NOR,NOK,Europe,2010s,1.7925,6.7853,2.2964,1.909,2.4456,1.0896,19.359,4.53,4.52,Very High (>$1.60),65.4,0.6202,0,none,1,54.25,0.3412,1.4513,1.0,245.1,1.2811
2018,Norway,NOR,NOK,Europe,2010s,1.8381,6.958,2.2985,1.9211,2.4023,1.1475,19.8515,2.54,0.63,Very High (>$1.60),65.5,0.6341,0,none,1,71.34,0.4487,1.3894,1.0,251.1,1.2505
2019,Norway,NOR,NOK,Europe,2010s,1.8743,7.095,2.3016,1.9967,2.452,1.1566,20.2424,1.97,3.94,Very High (>$1.60),65.6,0.6448,0,none,1,64.37,0.4049,1.4694,1.0,255.7,1.228
2020,Norway,NOR,NOK,Europe,2020s,2.0499,7.7597,2.4871,2.1532,2.6125,1.2958,22.1389,9.37,7.84,Very High (>$1.60),65.7,0.7031,0,none,1,41.84,0.2632,1.7867,0.72,258.8,1.2133
2021,Norway,NOR,NOK,Europe,2020s,2.2452,8.499,2.6014,2.4362,2.8228,1.4022,24.2482,9.53,13.14,Very High (>$1.60),65.8,0.7679,0,none,1,70.86,0.4457,1.7995,1.0,271.0,1.1587
2022,Norway,NOR,NOK,Europe,2020s,2.4559,9.2966,2.6346,2.5788,2.7665,1.5154,26.5237,9.38,5.85,Very High (>$1.60),65.9,0.8375,0,none,1,101.32,0.6373,1.8186,1.3,292.7,1.0728
2023,Norway,NOR,NOK,Europe,2020s,2.1752,8.234,2.2416,2.3146,2.3852,1.3348,23.4922,-11.43,-10.25,Very High (>$1.60),66.0,0.7396,0,none,1,82.49,0.5188,1.6564,1.0,304.7,1.0305
2024,Norway,NOR,NOK,Europe,2020s,2.0625,7.8074,2.0625,2.1797,2.1797,1.2529,22.275,-5.18,-5.83,Very High (>$1.60),66.1,0.6992,0,none,1,80.0,0.5032,1.5593,1.0,314.0,1.0
1924,United Kingdom,GBR,GBP,Europe,1920s,0.0271,0.1026,0.4976,0.0276,0.5068,0.0161,0.0214,,,Very Low (<$0.30),24.8,0.0204,0,none,1,1.43,0.009,0.0181,1.0,17.1,18.3626
1925,United Kingdom,GBR,GBP,Europe,1920s,0.0281,0.1064,0.5042,0.0291,0.5221,0.0162,0.0222,3.69,5.43,Very Low (<$0.30),24.8,0.0211,0,none,1,1.68,0.0106,0.0175,1.0,17.5,17.9429
1926,United Kingdom,GBR,GBP,Europe,1920s,0.0299,0.1132,0.5304,0.0318,0.5641,0.0178,0.0236,6.41,9.28,Very Low (<$0.30),24.8,0.0225,0,none,1,1.88,0.0118,0.0181,1.0,17.7,17.7401
1927,United Kingdom,GBR,GBP,Europe,1920s,0.0292,0.1105,0.5269,0.0301,0.5432,0.0167,0.0231,-2.34,-5.35,Very Low (<$0.30),24.8,0.022,0,none,1,1.3,0.0082,0.021,1.0,17.4,18.046
1928,United Kingdom,GBR,GBP,Europe,1920s,0.0299,0.1132,0.549,0.0304,0.5582,0.0171,0.0236,2.4,1.0,Very Low (<$0.30),24.8,0.0225,0,none,1,1.17,0.0074,0.0225,1.0,17.1,18.3626
1929,United Kingdom,GBR,GBP,Europe,1920s,0.0299,0.1132,0.549,0.0313,0.5747,0.0175,0.0236,0.0,2.96,Very Low (<$0.30),24.8,0.0225,0,none,1,1.27,0.008,0.0219,1.0,17.1,18.3626
1930,United Kingdom,GBR,GBP,Europe,1930s,0.0304,0.1151,0.5716,0.0325,0.6111,0.0178,0.024,1.67,3.83,Very Low (<$0.30),24.8,0.0229,0,none,1,1.19,0.0075,0.0229,1.0,16.7,18.8024
1931,United Kingdom,GBR,GBP,Europe,1930s,0.0298,0.1128,0.6156,0.0306,0.6321,0.0171,0.0235,-1.97,-5.85,Very Low (<$0.30),24.8,0.0224,0,none,1,0.65,0.0041,0.0257,1.0,15.2,20.6579
1932,United Kingdom,GBR,GBP,Europe,1930s,0.0306,0.1158,0.7013,0.0316,0.7243,0.0181,0.0242,2.68,3.27,Very Low (<$0.30),24.8,0.023,0,none,1,0.87,0.0055,0.0251,1.0,13.7,22.9197
1933,United Kingdom,GBR,GBP,Europe,1930s,0.032,0.1211,0.7729,0.0326,0.7874,0.0189,0.0253,4.58,3.16,Very Low (<$0.30),24.8,0.0241,0,none,1,0.67,0.0042,0.0278,1.0,13.0,24.1538
1934,United Kingdom,GBR,GBP,Europe,1930s,0.032,0.1211,0.7499,0.0332,0.778,0.0189,0.0253,0.0,1.84,Very Low (<$0.30),24.8,0.0241,0,none,1,1.0,0.0063,0.0257,1.0,13.4,23.4328
1935,United Kingdom,GBR,GBP,Europe,1930s,0.0336,0.1272,0.7701,0.0344,0.7884,0.0191,0.0265,5.0,3.61,Very Low (<$0.30),24.8,0.0253,0,none,1,0.97,0.0061,0.0275,1.0,13.7,22.9197
1936,United Kingdom,GBR,GBP,Europe,1930s,0.0334,0.1264,0.7545,0.0349,0.7884,0.0203,0.0264,-0.6,1.45,Very Low (<$0.30),24.8,0.0251,0,none,1,1.09,0.0069,0.0265,1.0,13.9,22.5899
1937,United Kingdom,GBR,GBP,Europe,1930s,0.0331,0.1253,0.7218,0.0339,0.7392,0.0199,0.0261,-0.9,-2.87,Very Low (<$0.30),24.8,0.0249,0,none,1,1.18,0.0074,0.0257,1.0,14.4,21.8056
1938,United Kingdom,GBR,GBP,Europe,1930s,0.0338,0.1279,0.7527,0.0344,0.7661,0.0198,0.0267,2.11,1.47,Very Low (<$0.30),24.8,0.0254,0,none,1,1.13,0.0071,0.0267,1.0,14.1,22.2695
1939,United Kingdom,GBR,GBP,Europe,1930s,0.0342,0.1295,0.7726,0.0354,0.7997,0.0197,0.027,1.18,2.91,Very Low (<$0.30),24.8,0.0257,0,none,1,1.02,0.0064,0.0278,1.0,13.9,22.5899
1940,United Kingdom,GBR,GBP,Europe,1940s,0.0352,0.1332,0.7895,0.0363,0.8142,0.0203,0.0278,2.92,2.54,Very Low (<$0.30),24.8,0.0265,0,none,1,1.02,0.0064,0.0288,1.0,14.0,22.4286
1941,United Kingdom,GBR,GBP,Europe,1940s,0.0354,0.134,0.7562,0.0359,0.7668,0.0208,0.028,0.57,-1.1,Very Low (<$0.30),24.8,0.0266,0,none,1,1.14,0.0072,0.0282,1.0,14.7,21.3605
1942,United Kingdom,GBR,GBP,Europe,1940s,0.0372,0.1408,0.7166,0.0382,0.7359,0.0218,0.0294,5.08,6.41,Very Low (<$0.30),24.8,0.028,0,none,1,1.19,0.0075,0.0297,1.0,16.3,19.2638
1943,United Kingdom,GBR,GBP,Europe,1940s,0.037,0.1401,0.6716,0.0385,0.6988,0.0213,0.0292,-0.54,0.79,Very Low (<$0.30),24.8,0.0278,0,none,1,1.2,0.0075,0.0295,1.0,17.3,18.1503
1944,United Kingdom,GBR,GBP,Europe,1940s,0.0394,0.1491,0.7029,0.0412,0.735,0.0232,0.0311,6.49,7.01,Very Low (<$0.30),24.8,0.0296,0,none,1,1.21,0.0076,0.0318,1.0,17.6,17.8409
1945,United Kingdom,GBR,GBP,Europe,1940s,0.0405,0.1533,0.7065,0.0416,0.7257,0.0234,0.032,2.79,0.97,Very Low (<$0.30),24.8,0.0305,0,none,1,1.22,0.0077,0.0328,1.0,18.0,17.4444
1946,United Kingdom,GBR,GBP,Europe,1940s,0.0407,0.1541,0.6554,0.0412,0.6634,0.0243,0.0322,0.49,-0.96,Very Low (<$0.30),24.8,0.0306,0,none,1,1.41,0.0089,0.0318,1.0,19.5,16.1026
1947,United Kingdom,GBR,GBP,Europe,1940s,0.0428,0.162,0.6027,0.0447,0.6294,0.0252,0.0338,5.16,8.5,Very Low (<$0.30),24.8,0.0322,0,none,1,1.93,0.0121,0.0307,1.0,22.3,14.0807
1948,United Kingdom,GBR,GBP,Europe,1940s,0.0429,0.1624,0.5589,0.0446,0.5811,0.0248,0.0339,0.23,-0.22,Very Low (<$0.30),24.8,0.0323,0,none,1,2.6,0.0164,0.0265,1.0,24.1,13.029
1949,United Kingdom,GBR,GBP,Europe,1940s,0.0436,0.165,0.5752,0.0458,0.6043,0.0246,0.0344,1.63,2.69,Very Low (<$0.30),24.8,0.0328,0,none,1,2.54,0.016,0.0276,1.0,23.8,13.1933
1950,United Kingdom,GBR,GBP,Europe,1950s,0.0446,0.1688,0.5811,0.0464,0.6045,0.025,0.0352,2.29,1.31,Very Low (<$0.30),37.2,0.028,0,none,1,2.51,0.0158,0.0288,1.0,24.1,13.029
1951,United Kingdom,GBR,GBP,Europe,1950s,0.0454,0.1719,0.5483,0.0481,0.5809,0.0269,0.0359,1.79,3.66,Very Low (<$0.30),37.2,0.0285,0,none,1,2.53,0.0159,0.0295,1.0,26.0,12.0769
1952,United Kingdom,GBR,GBP,Europe,1950s,0.0488,0.1847,0.5782,0.0508,0.6019,0.0287,0.0386,7.49,5.61,Very Low (<$0.30),37.2,0.0306,0,none,1,2.53,0.0159,0.0329,1.0,26.5,11.8491
1953,United Kingdom,GBR,GBP,Europe,1950s,0.0502,0.19,0.5904,0.0531,0.6245,0.0295,0.0397,2.87,4.53,Very Low (<$0.30),37.2,0.0315,0,none,1,2.68,0.0169,0.0333,1.0,26.7,11.7603
1954,United Kingdom,GBR,GBP,Europe,1950s,0.0487,0.1843,0.5685,0.0515,0.6012,0.0285,0.0385,-2.99,-3.01,Very Low (<$0.30),37.2,0.0306,0,none,1,2.78,0.0175,0.0312,1.0,26.9,11.6729
1955,United Kingdom,GBR,GBP,Europe,1950s,0.0488,0.1847,0.5718,0.0499,0.5846,0.0286,0.0386,0.21,-3.11,Very Low (<$0.30),37.2,0.0306,0,none,1,2.77,0.0174,0.0314,1.0,26.8,11.7164
1956,United Kingdom,GBR,GBP,Europe,1950s,0.0521,0.1972,0.6014,0.053,0.6118,0.0303,0.0412,6.76,6.21,Very Low (<$0.30),37.2,0.0327,0,none,1,2.79,0.0175,0.0346,1.0,27.2,11.5441
1957,United Kingdom,GBR,GBP,Europe,1950s,0.0554,0.2097,0.6191,0.057,0.6369,0.033,0.0438,6.33,7.55,Very Low (<$0.30),37.2,0.0348,0,none,1,3.09,0.0194,0.036,1.0,28.1,11.1744
1958,United Kingdom,GBR,GBP,Europe,1950s,0.0555,0.2101,0.603,0.0565,0.6139,0.0309,0.0438,0.18,-0.88,Very Low (<$0.30),37.2,0.0349,0,none,1,3.01,0.0189,0.0366,1.0,28.9,10.8651
1959,United Kingdom,GBR,GBP,Europe,1950s,0.0582,0.2203,0.628,0.0591,0.6377,0.033,0.046,4.86,4.6,Very Low (<$0.30),37.2,0.0365,0,none,1,2.9,0.0182,0.04,1.0,29.1,10.7904
1960,United Kingdom,GBR,GBP,Europe,1960s,0.0578,0.2188,0.6131,0.0596,0.6322,0.0335,0.0457,-0.69,0.85,Very Low (<$0.30),37.2,0.0363,0,none,1,2.88,0.0181,0.0397,1.0,29.6,10.6081
1961,United Kingdom,GBR,GBP,Europe,1960s,0.0576,0.218,0.6049,0.0599,0.6291,0.0342,0.0455,-0.35,0.5,Very Low (<$0.30),37.2,0.0362,0,none,1,2.89,0.0182,0.0394,1.0,29.9,10.5017
1962,United Kingdom,GBR,GBP,Europe,1960s,0.0612,0.2317,0.6363,0.0628,0.653,0.0345,0.0483,6.25,4.84,Very Low (<$0.30),37.2,0.0384,0,none,1,2.9,0.0182,0.043,1.0,30.2,10.3974
1963,United Kingdom,GBR,GBP,Europe,1960s,0.0622,0.2355,0.6383,0.0656,0.6732,0.0354,0.0491,1.63,4.46,Very Low (<$0.30),37.2,0.0391,0,none,1,2.89,0.0182,0.044,1.0,30.6,10.2614
1964,United Kingdom,GBR,GBP,Europe,1960s,0.0645,0.2442,0.6533,0.0672,0.6807,0.0369,0.051,3.7,2.44,Very Low (<$0.30),37.2,0.0405,0,none,1,2.88,0.0181,0.0464,1.0,31.0,10.129
1965,United Kingdom,GBR,GBP,Europe,1960s,0.065,0.2461,0.6479,0.0676,0.6739,0.0368,0.0514,0.78,0.6,Very Low (<$0.30),37.2,0.0408,0,none,1,2.86,0.018,0.047,1.0,31.5,9.9683
1966,United Kingdom,GBR,GBP,Europe,1960s,0.0682,0.2582,0.661,0.0702,0.6803,0.0385,0.0539,4.92,3.85,Very Low (<$0.30),37.2,0.0428,0,none,1,2.88,0.0181,0.0501,1.0,32.4,9.6914
1967,United Kingdom,GBR,GBP,Europe,1960s,0.0694,0.2627,0.6524,0.0729,0.6853,0.0406,0.0548,1.76,3.85,Very Low (<$0.30),37.2,0.0436,0,none,1,2.92,0.0184,0.051,1.0,33.4,9.4012
1968,United Kingdom,GBR,GBP,Europe,1960s,0.0711,0.2691,0.6415,0.0729,0.6578,0.0425,0.0562,2.45,0.0,Very Low (<$0.30),37.2,0.0447,0,none,1,2.94,0.0185,0.0526,1.0,34.8,9.023
1969,United Kingdom,GBR,GBP,Europe,1960s,0.0731,0.2767,0.6254,0.0763,0.6528,0.0427,0.0577,2.81,4.66,Very Low (<$0.30),37.2,0.0459,0,none,1,3.09,0.0194,0.0537,1.0,36.7,8.5559
1970,United Kingdom,GBR,GBP,Europe,1970s,0.0727,0.2752,0.5883,0.0747,0.6045,0.0431,0.0574,-0.55,-2.1,Very Low (<$0.30),49.6,0.0366,0,none,1,3.18,0.02,0.0527,1.0,38.8,8.0928
1971,United Kingdom,GBR,GBP,Europe,1970s,0.0856,0.324,0.6637,0.0902,0.6993,0.0499,0.0676,17.74,20.75,Very Low (<$0.30),49.6,0.0431,0,none,1,3.6,0.0226,0.063,1.0,40.5,7.7531
1972,United Kingdom,GBR,GBP,Europe,1970s,0.0963,0.3645,0.7234,0.1025,0.77,0.0557,0.0761,12.5,13.64,Very Low (<$0.30),49.6,0.0485,0,none,1,3.6,0.0226,0.0737,1.0,41.8,7.512
1973,United Kingdom,GBR,GBP,Europe,1970s,0.1072,0.4058,0.7581,0.1127,0.797,0.063,0.0847,11.32,9.95,Very Low (<$0.30),49.6,0.054,0,none,1,4.75,0.0299,0.0773,1.2,44.4,7.0721
1974,United Kingdom,GBR,GBP,Europe,1970s,0.1177,0.4455,0.7497,0.1216,0.7745,0.0684,0.093,9.79,7.9,Very Low (<$0.30),49.6,0.0593,0,none,1,9.35,0.0588,0.0589,1.55,49.3,6.3692
1975,United Kingdom,GBR,GBP,Europe,1970s,0.1315,0.4978,0.7675,0.1339,0.7815,0.0764,0.1039,11.72,10.12,Very Low (<$0.30),49.6,0.0663,0,none,1,10.72,0.0674,0.0641,1.0,53.8,5.8364
1976,United Kingdom,GBR,GBP,Europe,1970s,0.1477,0.5591,0.8151,0.1551,0.8559,0.0861,0.1167,12.32,15.83,Very Low (<$0.30),49.6,0.0744,0,none,1,11.51,0.0724,0.0753,1.0,56.9,5.5185
1977,United Kingdom,GBR,GBP,Europe,1970s,0.1773,0.6712,0.9187,0.1858,0.9627,0.1055,0.1401,20.04,19.79,Very Low (<$0.30),49.6,0.0894,0,none,1,13.92,0.0876,0.0897,1.0,60.6,5.1815
1978,United Kingdom,GBR,GBP,Europe,1970s,0.2031,0.7688,0.9781,0.2117,1.0195,0.1156,0.1604,14.55,13.94,Very Low (<$0.30),49.6,0.1024,0,none,1,14.02,0.0882,0.1149,1.0,65.2,4.816
