year,country,iso3,currency_code,region,decade,gasoline_usd_per_liter,gasoline_usd_per_gallon,gasoline_real_2024usd,diesel_usd_per_liter,diesel_real_2024usd,lpg_usd_per_liter,gasoline_local_currency,gasoline_yoy_pct_change,diesel_yoy_pct_change,price_tier,tax_pct_of_pump_price,pretax_price_usd_ltr,subsidy_flag,subsidy_regime,is_oil_producer,crude_oil_usd_per_barrel,crude_oil_usd_per_liter,refinery_margin_usd_ltr,oil_price_shock_idx,us_cpi,inflation_deflator_2024
1955,Venezuela,VEN,VES,Latin America,1950s,0.0161,0.0609,0.1886,0.0129,0.1511,0.0048,0.5877,1.26,0.0,Very Low (<$0.30),0.0,0.0161,1,heavy,1,2.77,0.0174,-0.0013,1.0,26.8,11.7164
1956,Venezuela,VEN,VES,Latin America,1950s,0.0165,0.0625,0.1905,0.0129,0.1489,0.0049,0.6023,2.48,0.0,Very Low (<$0.30),0.0,0.0165,1,heavy,1,2.79,0.0175,-0.001,1.0,27.2,11.5441
1957,Venezuela,VEN,VES,Latin America,1950s,0.0174,0.0659,0.1944,0.0139,0.1553,0.0052,0.6351,5.45,7.75,Very Low (<$0.30),0.0,0.0174,1,heavy,1,3.09,0.0194,-0.002,1.0,28.1,11.1744
1958,Venezuela,VEN,VES,Latin America,1950s,0.0171,0.0647,0.1858,0.0137,0.1489,0.0051,0.6241,-1.72,-1.44,Very Low (<$0.30),0.0,0.0171,1,heavy,1,3.01,0.0189,-0.0018,1.0,28.9,10.8651
1959,Venezuela,VEN,VES,Latin America,1950s,0.0181,0.0685,0.1953,0.0145,0.1565,0.0053,0.6607,5.85,5.84,Very Low (<$0.30),0.0,0.0181,1,heavy,1,2.9,0.0182,-0.0001,1.0,29.1,10.7904
1960,Venezuela,VEN,VES,Latin America,1960s,0.0183,0.0693,0.1941,0.0147,0.1559,0.0054,0.668,1.1,1.38,Very Low (<$0.30),0.0,0.0183,1,heavy,1,2.88,0.0181,0.0002,1.0,29.6,10.6081
1961,Venezuela,VEN,VES,Latin America,1960s,0.0185,0.07,0.1943,0.0151,0.1586,0.0054,0.6753,1.09,2.72,Very Low (<$0.30),0.0,0.0185,1,heavy,1,2.89,0.0182,0.0003,1.0,29.9,10.5017
1962,Venezuela,VEN,VES,Latin America,1960s,0.0186,0.0704,0.1934,0.0149,0.1549,0.0055,0.6789,0.54,-1.32,Very Low (<$0.30),0.0,0.0186,1,heavy,1,2.9,0.0182,0.0004,1.0,30.2,10.3974
1963,Venezuela,VEN,VES,Latin America,1960s,0.0185,0.07,0.1898,0.0147,0.1508,0.0057,0.6753,-0.54,-1.34,Very Low (<$0.30),0.0,0.0185,1,heavy,1,2.89,0.0182,0.0003,1.0,30.6,10.2614
1964,Venezuela,VEN,VES,Latin America,1960s,0.0185,0.07,0.1874,0.0148,0.1499,0.0057,0.6753,0.0,0.68,Very Low (<$0.30),0.0,0.0185,1,heavy,1,2.88,0.0181,0.0004,1.0,31.0,10.129
1965,Venezuela,VEN,VES,Latin America,1960s,0.0198,0.075,0.1974,0.016,0.1595,0.0059,0.7227,7.03,8.11,Very Low (<$0.30),0.0,0.0198,1,heavy,1,2.86,0.018,0.0018,1.0,31.5,9.9683
1966,Venezuela,VEN,VES,Latin America,1960s,0.0191,0.0723,0.1851,0.0151,0.1463,0.0058,0.6971,-3.54,-5.63,Very Low (<$0.30),0.0,0.0191,1,heavy,1,2.88,0.0181,0.001,1.0,32.4,9.6914
1967,Venezuela,VEN,VES,Latin America,1960s,0.0197,0.0746,0.1852,0.0161,0.1514,0.0058,0.719,3.14,6.62,Very Low (<$0.30),0.0,0.0197,1,heavy,1,2.92,0.0184,0.0013,1.0,33.4,9.4012
1968,Venezuela,VEN,VES,Latin America,1960s,0.0197,0.0746,0.1778,0.0159,0.1435,0.0059,0.719,0.0,-1.24,Very Low (<$0.30),0.0,0.0197,1,heavy,1,2.94,0.0185,0.0012,1.0,34.8,9.023
1969,Venezuela,VEN,VES,Latin America,1960s,0.02,0.0757,0.1711,0.0163,0.1395,0.0061,0.73,1.52,2.52,Very Low (<$0.30),0.0,0.02,1,heavy,1,3.09,0.0194,0.0006,1.0,36.7,8.5559
1970,Venezuela,VEN,VES,Latin America,1970s,0.0198,0.075,0.1602,0.0158,0.1279,0.0059,0.7227,-1.0,-3.07,Very Low (<$0.30),0.0,0.0198,1,heavy,1,3.18,0.02,-0.0002,1.0,38.8,8.0928
1971,Venezuela,VEN,VES,Latin America,1970s,0.0208,0.0787,0.1613,0.0167,0.1295,0.0063,0.7592,5.05,5.7,Very Low (<$0.30),0.0,0.0208,1,heavy,1,3.6,0.0226,-0.0018,1.0,40.5,7.7531
1972,Venezuela,VEN,VES,Latin America,1970s,0.0206,0.078,0.1547,0.0165,0.1239,0.0062,0.7519,-0.96,-1.2,Very Low (<$0.30),0.0,0.0206,1,heavy,1,3.6,0.0226,-0.002,1.0,41.8,7.512
1973,Venezuela,VEN,VES,Latin America,1970s,0.0216,0.0818,0.1528,0.017,0.1202,0.0064,0.7884,4.85,3.03,Very Low (<$0.30),0.0,0.0216,1,heavy,1,4.75,0.0299,-0.0083,1.2,44.4,7.0721
1974,Venezuela,VEN,VES,Latin America,1970s,0.0222,0.084,0.1414,0.0179,0.114,0.0064,0.8103,2.78,5.29,Very Low (<$0.30),0.0,0.0222,1,heavy,1,9.35,0.0588,-0.0366,1.55,49.3,6.3692
1975,Venezuela,VEN,VES,Latin America,1970s,0.0219,0.0829,0.1278,0.0172,0.1004,0.0068,0.7994,-1.35,-3.91,Very Low (<$0.30),0.0,0.0219,1,heavy,1,10.72,0.0674,-0.0455,1.0,53.8,5.8364
1976,Venezuela,VEN,VES,Latin America,1970s,0.0222,0.084,0.1225,0.0174,0.096,0.0067,0.8103,1.37,1.16,Very Low (<$0.30),0.0,0.0222,1,heavy,1,11.51,0.0724,-0.0502,1.0,56.9,5.5185
1977,Venezuela,VEN,VES,Latin America,1970s,0.0227,0.0859,0.1176,0.0183,0.0948,0.0067,0.8286,2.25,5.17,Very Low (<$0.30),0.0,0.0227,1,heavy,1,13.92,0.0876,-0.0649,1.0,60.6,5.1815
1978,Venezuela,VEN,VES,Latin America,1970s,0.0236,0.0893,0.1137,0.0193,0.0929,0.0071,0.8614,3.96,5.46,Very Low (<$0.30),0.0,0.0236,1,heavy,1,14.02,0.0882,-0.0646,1.0,65.2,4.816
1979,Venezuela,VEN,VES,Latin America,1970s,0.0235,0.089,0.1016,0.0183,0.0791,0.0071,0.8578,-0.42,-5.18,Very Low (<$0.30),0.0,0.0235,1,heavy,1,31.61,0.1988,-0.1753,1.3,72.6,4.3251
1980,Venezuela,VEN,VES,Latin America,1980s,0.0261,0.0988,0.0995,0.021,0.08,0.0078,0.9527,11.06,14.75,Very Low (<$0.30),0.0,0.0261,1,heavy,1,36.83,0.2317,-0.2056,1.25,82.4,3.8107
1981,Venezuela,VEN,VES,Latin America,1980s,0.0246,0.0931,0.085,0.0201,0.0694,0.0077,0.8979,-5.75,-4.29,Very Low (<$0.30),0.0,0.0246,1,heavy,1,35.75,0.2249,-0.2003,1.0,90.9,3.4543
1982,Venezuela,VEN,VES,Latin America,1980s,0.024,0.0908,0.0781,0.019,0.0618,0.0072,0.876,-2.44,-5.47,Very Low (<$0.30),0.0,0.024,1,heavy,1,31.82,0.2001,-0.1761,1.0,96.5,3.2539
1983,Venezuela,VEN,VES,Latin America,1980s,0.0223,0.0844,0.0703,0.0175,0.0552,0.0069,0.814,-7.08,-7.89,Very Low (<$0.30),0.0,0.0223,1,heavy,1,29.55,0.1859,-0.1636,1.0,99.6,3.1526
1984,Venezuela,VEN,VES,Latin America,1980s,0.0229,0.0867,0.0692,0.0182,0.055,0.0068,0.8358,2.69,4.0,Very Low (<$0.30),0.0,0.0229,1,heavy,1,28.78,0.181,-0.1581,1.0,103.9,3.0221
1985,Venezuela,VEN,VES,Latin America,1980s,0.0222,0.084,0.0648,0.0174,0.0508,0.0066,0.8103,-3.06,-4.4,Very Low (<$0.30),0.0,0.0222,1,heavy,1,27.56,0.1733,-0.1511,1.0,107.6,2.9182
1986,Venezuela,VEN,VES,Latin America,1980s,0.0214,0.081,0.0613,0.0172,0.0493,0.0064,0.7811,-3.6,-1.15,Very Low (<$0.30),0.0,0.0214,1,heavy,1,14.43,0.0908,-0.0694,0.75,109.6,2.865
1987,Venezuela,VEN,VES,Latin America,1980s,0.0211,0.0799,0.0583,0.0172,0.0475,0.0063,0.7702,-1.4,0.0,Very Low (<$0.30),0.0,0.0211,1,heavy,1,18.44,0.116,-0.0949,1.0,113.6,2.7641
1988,Venezuela,VEN,VES,Latin America,1980s,0.0206,0.078,0.0547,0.0165,0.0438,0.006,0.7519,-2.37,-4.07,Very Low (<$0.30),0.0,0.0206,1,heavy,1,14.92,0.0938,-0.0732,1.0,118.3,2.6543
1989,Venezuela,VEN,VES,Latin America,1980s,0.0207,0.0784,0.0524,0.0167,0.0423,0.0062,0.7555,0.49,1.21,Very Low (<$0.30),0.0,0.0207,1,heavy,1,18.33,0.1153,-0.0946,1.0,124.0,2.5323
1990,Venezuela,VEN,VES,Latin America,1990s,0.0196,0.0742,0.0471,0.0163,0.0392,0.0057,0.7154,-5.31,-2.4,Very Low (<$0.30),0.0,0.0196,1,heavy,1,23.73,0.1493,-0.1297,1.0,130.7,2.4024
1991,Venezuela,VEN,VES,Latin America,1990s,0.0211,0.0799,0.0486,0.0168,0.0387,0.0063,0.7702,7.65,3.07,Very Low (<$0.30),0.0,0.0211,1,heavy,1,20.2,0.1271,-0.106,1.0,136.2,2.3054
1992,Venezuela,VEN,VES,Latin America,1990s,0.0219,0.0829,0.049,0.0175,0.0392,0.0065,0.7994,3.79,4.17,Very Low (<$0.30),0.0,0.0219,1,heavy,1,19.32,0.1215,-0.0996,1.0,140.3,2.2381
1993,Venezuela,VEN,VES,Latin America,1990s,0.0228,0.0863,0.0495,0.0183,0.0398,0.0068,0.8322,4.11,4.57,Very Low (<$0.30),0.0,0.0228,1,heavy,1,16.97,0.1067,-0.0839,1.0,144.5,2.173
1994,Venezuela,VEN,VES,Latin America,1990s,0.0239,0.0905,0.0506,0.0192,0.0407,0.0069,0.8724,4.82,4.92,Very Low (<$0.30),0.0,0.0239,1,heavy,1,15.82,0.0995,-0.0756,1.0,148.2,2.1188
1995,Venezuela,VEN,VES,Latin America,1990s,0.026,0.0984,0.0536,0.021,0.0433,0.0078,0.949,8.79,9.38,Very Low (<$0.30),0.0,0.026,1,heavy,1,17.02,0.1071,-0.0811,1.0,152.4,2.0604
1996,Venezuela,VEN,VES,Latin America,1990s,0.0252,0.0954,0.0504,0.0199,0.0398,0.0075,0.9198,-3.08,-5.24,Very Low (<$0.30),0.0,0.0252,1,heavy,1,22.12,0.1391,-0.1139,1.0,156.9,2.0013
1997,Venezuela,VEN,VES,Latin America,1990s,0.0245,0.0927,0.0479,0.0193,0.0378,0.0071,0.8942,-2.78,-3.02,Very Low (<$0.30),0.0,0.0245,1,heavy,1,19.09,0.1201,-0.0956,1.0,160.5,1.9564
1998,Venezuela,VEN,VES,Latin America,1990s,0.024,0.0908,0.0462,0.0192,0.037,0.0071,0.876,-2.04,-0.52,Very Low (<$0.30),0.0,0.024,1,heavy,1,13.07,0.0822,-0.0582,0.82,163.0,1.9264
1999,Venezuela,VEN,VES,Latin America,1990s,0.0253,0.0958,0.0477,0.0206,0.0388,0.0074,0.9234,5.42,7.29,Very Low (<$0.30),0.0,0.0253,1,heavy,1,17.97,0.113,-0.0877,1.0,166.6,1.8848
2000,Venezuela,VEN,VES,Latin America,2000s,0.0239,0.0905,0.0436,0.0187,0.0341,0.0073,0.8724,-5.53,-9.22,Very Low (<$0.30),0.0,0.0239,1,heavy,1,30.38,0.1911,-0.1672,1.0,172.2,1.8235
2001,Venezuela,VEN,VES,Latin America,2000s,0.0247,0.0935,0.0438,0.0195,0.0346,0.0075,0.9015,3.35,4.28,Very Low (<$0.30),0.0,0.0247,1,heavy,1,25.93,0.1631,-0.1384,1.0,177.1,1.773
2002,Venezuela,VEN,VES,Latin America,2000s,0.0244,0.0924,0.0426,0.0193,0.0337,0.0076,0.8906,-1.21,-1.03,Very Low (<$0.30),0.0,0.0244,1,heavy,1,26.15,0.1645,-0.1401,1.0,179.9,1.7454
2003,Venezuela,VEN,VES,Latin America,2000s,0.0243,0.092,0.0415,0.0198,0.0338,0.0074,0.8869,-0.41,2.59,Very Low (<$0.30),0.0,0.0243,1,heavy,1,31.07,0.1954,-0.1711,1.0,184.0,1.7065
2004,Venezuela,VEN,VES,Latin America,2000s,0.0251,0.095,0.0417,0.0197,0.0327,0.0077,0.9162,3.29,-0.51,Very Low (<$0.30),0.0,0.0251,1,heavy,1,41.49,0.261,-0.2359,1.0,188.9,1.6623
2005,Venezuela,VEN,VES,Latin America,2000s,0.0247,0.0935,0.0397,0.0197,0.0317,0.0075,0.9015,-1.59,0.0,Very Low (<$0.30),0.0,0.0247,1,heavy,1,56.59,0.3559,-0.3312,1.0,195.3,1.6078
2006,Venezuela,VEN,VES,Latin America,2000s,0.025,0.0946,0.0389,0.0192,0.0299,0.0075,0.9125,1.21,-2.54,Very Low (<$0.30),0.0,0.025,1,heavy,1,66.02,0.4153,-0.3903,1.0,201.6,1.5575
2007,Venezuela,VEN,VES,Latin America,2000s,0.0257,0.0973,0.0389,0.0208,0.0315,0.0077,0.9381,2.8,8.33,Very Low (<$0.30),0.0,0.0257,1,heavy,1,72.34,0.455,-0.4293,1.0,207.3,1.5147
2008,Venezuela,VEN,VES,Latin America,2000s,0.0248,0.0939,0.0362,0.0202,0.0295,0.0075,0.9052,-3.5,-2.88,Very Low (<$0.30),0.0,0.0248,1,heavy,1,99.67,0.6269,-0.6021,1.28,215.3,1.4584
2009,Venezuela,VEN,VES,Latin America,2000s,0.0225,0.0852,0.0329,0.0179,0.0262,0.007,0.8212,-9.27,-11.39,Very Low (<$0.30),0.0,0.0225,1,heavy,1,61.74,0.3883,-0.3658,0.78,214.5,1.4639
2010,Venezuela,VEN,VES,Latin America,2010s,0.0199,0.0753,0.0287,0.0158,0.0227,0.0058,0.7264,-11.56,-11.73,Very Low (<$0.30),0.0,0.0199,1,heavy,1,79.61,0.5007,-0.4808,1.0,218.1,1.4397
2011,Venezuela,VEN,VES,Latin America,2010s,0.0175,0.0662,0.0244,0.0139,0.0194,0.0052,0.6388,-12.06,-12.03,Very Low (<$0.30),0.0,0.0175,1,heavy,1,111.26,0.6998,-0.6823,1.0,224.9,1.3962
2012,Venezuela,VEN,VES,Latin America,2010s,0.0152,0.0575,0.0208,0.0118,0.0161,0.0045,0.5548,-13.14,-15.11,Very Low (<$0.30),0.0,0.0152,1,heavy,1,112.01,0.7045,-0.6893,1.0,229.6,1.3676
2013,Venezuela,VEN,VES,Latin America,2010s,0.0132,0.05,0.0178,0.0105,0.0142,0.0039,0.4818,-13.16,-11.02,Very Low (<$0.30),0.0,0.0132,1,heavy,1,108.66,0.6835,-0.6703,1.0,233.0,1.3476
2014,Venezuela,VEN,VES,Latin America,2010s,0.0115,0.0435,0.0153,0.0093,0.0123,0.0035,0.4198,-12.88,-11.43,Very Low (<$0.30),0.0,0.0115,1,heavy,1,98.97,0.6225,-0.611,1.0,236.7,1.3266
2015,Venezuela,VEN,VES,Latin America,2010s,0.0099,0.0375,0.0131,0.008,0.0106,0.0029,0.3614,-13.91,-13.98,Very Low (<$0.30),0.0,0.0099,1,heavy,1,52.39,0.3295,-0.3196,1.0,237.0,1.3249
2016,Venezuela,VEN,VES,Latin America,2010s,0.01,0.0379,0.0131,0.0082,0.0107,0.003,0.365,1.01,2.5,Very Low (<$0.30),0.0,0.01,1,heavy,1,43.74,0.2751,-0.2651,1.0,240.0,1.3083
2017,Venezuela,VEN,VES,Latin America,2010s,0.01,0.0379,0.0128,0.0082,0.0105,0.0031,0.365,0.0,0.0,Very Low (<$0.30),0.0,0.01,1,heavy,1,54.25,0.3412,-0.3312,1.0,245.1,1.2811
2018,Venezuela,VEN,VES,Latin America,2010s,0.0103,0.039,0.0129,0.0083,0.0104,0.0031,0.376,3.0,1.22,Very Low (<$0.30),0.0,0.0103,1,heavy,1,71.34,0.4487,-0.4384,1.0,251.1,1.2505
2019,Venezuela,VEN,VES,Latin America,2010s,0.01,0.0379,0.0123,0.008,0.0098,0.0029,0.365,-2.91,-3.61,Very Low (<$0.30),0.0,0.01,1,heavy,1,64.37,0.4049,-0.3949,1.0,255.7,1.228
2020,Venezuela,VEN,VES,Latin America,2020s,0.0127,0.0481,0.0154,0.0102,0.0124,0.0037,0.4635,27.0,27.5,Very Low (<$0.30),0.0,0.0127,1,heavy,1,41.84,0.2632,-0.2505,0.72,258.8,1.2133
2021,Venezuela,VEN,VES,Latin America,2020s,0.0161,0.0609,0.0187,0.0129,0.0149,0.0049,0.5877,26.77,26.47,Very Low (<$0.30),0.0,0.0161,1,heavy,1,70.86,0.4457,-0.4296,1.0,271.0,1.1587
2022,Venezuela,VEN,VES,Latin America,2020s,0.0193,0.0731,0.0207,0.0159,0.0171,0.0057,0.7045,19.88,23.26,Very Low (<$0.30),0.0,0.0193,1,heavy,1,101.32,0.6373,-0.618,1.3,292.7,1.0728
2023,Venezuela,VEN,VES,Latin America,2020s,0.0202,0.0765,0.0208,0.0162,0.0167,0.0061,0.7373,4.66,1.89,Very Low (<$0.30),0.0,0.0202,1,heavy,1,82.49,0.5188,-0.4986,1.0,304.7,1.0305
2024,Venezuela,VEN,VES,Latin America,2020s,0.0199,0.0753,0.0199,0.0162,0.0162,0.0061,0.7264,-1.49,0.0,Very Low (<$0.30),0.0,0.0199,1,heavy,1,80.0,0.5032,-0.4833,1.0,314.0,1.0
